,country,distance,plane_transport,content,amount,S1,S2,S3,alarm
4248,France,712.7933786572075,0,tiles,40.347643912813794,0,1,0,0
4249,China,5871.276335819262,0,electrical,43.98885959163956,0,1,0,0
4250,Russia,3393.347674966075,0,electrical,43.72563601817329,0,0,1,0
4251,China,5072.243582945506,1,tiles,28.898349692252804,0,0,0,0
4252,Russia,1395.7009506850163,1,electrical,22.139467434445656,1,0,1,0
4253,Russia,1715.1331252278073,0,wood,27.993467654395715,0,1,1,1
4254,China,5072.243582945506,1,tiles,9.484064601610863,1,0,0,0
4255,Russia,1309.6841195432958,0,tiles,2.0703555973982426,0,1,1,0
4256,Russia,1459.0058930431073,0,tiles,31.362506026682695,0,1,0,1
4257,France,577.6060779866149,0,tiles,11.644910881375441,0,1,0,1
4258,Russia,1459.0058930431073,1,electrical,39.42198200863259,1,0,1,0
4259,France,515.3718091999796,0,electrical,9.175959689416922,0,1,1,0
4260,France,515.3718091999796,1,tiles,17.452570525555263,0,0,0,0
4261,France,515.3718091999796,0,electrical,13.859642408964188,0,1,0,0
4262,Russia,3329.612533252432,1,electrical,17.460966126664477,1,0,0,0
4263,China,5871.276335819262,0,electrical,28.351516226732276,0,0,1,1
4264,China,5676.636569141746,0,wood,28.47103353905212,0,1,0,0
4265,France,712.7933786572075,1,tiles,27.05629052128538,1,0,1,1
4266,Russia,1459.0058930431073,1,electrical,28.099208006990843,1,0,1,1
4267,China,5513.899770103283,1,wood,46.966507428323524,0,0,0,0
4268,France,577.6060779866149,1,electrical,5.715794302255433,1,0,0,1
4269,France,348.1008185907204,1,electrical,30.563073766852746,1,0,1,1
4270,Russia,1655.8258809842837,1,electrical,34.040706769692676,0,0,0,0
4271,France,139.4848867958015,0,wood,22.511552177038784,0,1,1,0
4272,China,5806.745348727089,1,tiles,33.44491094928459,1,0,0,1
4273,China,5039.643002522832,1,electrical,19.4339307481227,1,0,0,1
4274,China,5072.243582945506,1,tiles,29.62277383766318,1,0,0,1
4275,China,5527.314526302195,1,wood,42.80941978766246,0,0,0,0
4276,Russia,1395.7009506850163,0,wood,44.74874412163963,0,1,1,1
4277,Russia,1302.7068457225841,0,wood,32.77233036352591,0,1,1,0
4278,China,5039.643002522832,1,electrical,19.98660737679983,1,0,0,1
4279,China,5806.745348727089,1,electrical,18.719388572281368,1,0,0,1
4280,France,515.3718091999796,1,electrical,27.066417863176383,1,0,1,1
4281,France,712.7933786572075,1,tiles,21.644757393946367,1,0,0,1
4282,China,5727.468214827519,1,tiles,47.96946941111412,0,0,0,0
4283,Russia,1655.8258809842837,0,wood,26.085936886403573,0,1,1,1
4284,Russia,1585.3938077106507,1,tiles,7.310043687791255,0,0,1,0
4285,Russia,1585.3938077106507,1,tiles,10.627923370369398,1,0,1,0
4286,Russia,1309.6841195432958,0,tiles,27.72936383414824,0,1,1,0
4287,France,712.7933786572075,0,wood,13.068045888092572,0,0,0,0
4288,China,5214.5141165824625,1,tiles,17.48215895043942,1,0,0,1
4289,France,632.7606025642748,1,electrical,44.742934000781574,1,0,0,0
4290,Russia,1558.7508968735642,1,tiles,16.027718263198093,0,0,1,1
4291,Russia,1655.8258809842837,1,electrical,18.395632988253794,1,0,1,1
4292,Russia,3244.9694671188086,1,wood,7.287725012741943,0,0,0,0
4293,France,545.7688525453749,1,electrical,13.147868169809552,1,0,0,1
4294,China,5727.468214827519,1,electrical,27.139559905267372,0,0,1,1
4295,Russia,1459.0058930431073,1,wood,18.976996385590244,0,0,1,0
4296,China,5727.468214827519,1,electrical,22.10101935839798,1,0,0,1
4297,France,348.1008185907204,1,tiles,31.833061875848976,0,0,1,0
4298,Russia,3230.2701541363235,0,wood,30.452504100774902,0,1,1,0
4299,China,5613.055991493615,0,electrical,23.298726600066686,0,1,0,0
4300,China,5072.243582945506,0,tiles,35.51196439142032,0,0,1,0
4301,Russia,1715.1331252278073,0,tiles,27.426761313979338,0,0,1,1
4302,China,5039.643002522832,1,electrical,8.436842630154619,0,0,1,0
4303,China,5149.852621445619,1,wood,42.22618340373273,0,0,0,0
4304,France,545.7688525453749,0,tiles,41.726693569042666,0,1,0,0
4305,Russia,1715.1331252278073,1,wood,32.198495757438344,0,0,1,1
4306,France,632.7606025642748,0,wood,42.816952391359315,0,0,0,0
4307,Russia,1558.7508968735642,1,wood,42.85469670644393,0,0,1,1
4308,Russia,1309.6841195432958,1,tiles,40.60475947061301,0,0,0,0
4309,France,406.41363707746166,0,tiles,35.430237876389505,0,0,1,0
4310,Russia,1655.8258809842837,0,electrical,29.85204276123173,0,1,1,0
4311,Russia,3244.9694671188086,1,wood,1.959789236113016,0,0,0,0
4312,China,5871.276335819262,0,tiles,22.527546527605477,0,0,0,0
4313,France,406.41363707746166,0,wood,33.597593730918106,0,0,0,0
4314,Russia,3244.9694671188086,0,tiles,12.811629816369233,0,0,1,1
4315,France,208.08720160782917,0,wood,49.040809776023124,0,1,1,0
4316,China,5527.314526302195,0,tiles,26.287530176006054,0,0,0,0
4317,Russia,1655.8258809842837,1,electrical,21.910406566527843,1,0,1,0
4318,China,5513.899770103283,0,wood,34.292508716886076,0,1,0,1
4319,France,319.6989376015992,1,electrical,46.619098414110745,1,0,1,0
4320,China,5527.314526302195,0,electrical,3.3198551921191326,0,1,0,1
4321,France,406.41363707746166,1,tiles,10.732596835658567,1,0,0,1
4322,Russia,3230.2701541363235,1,electrical,19.5434197534269,1,0,1,1
4323,France,545.7688525453749,0,tiles,46.71797443440229,0,1,0,0
4324,China,5039.643002522832,0,electrical,49.131189967691526,0,1,0,0
4325,Russia,1459.0058930431073,1,wood,14.440382231752068,1,0,1,0
4326,China,5072.243582945506,0,electrical,46.74095633666237,0,1,1,1
4327,Russia,1655.8258809842837,0,electrical,46.67912568762341,0,0,1,1
4328,Russia,1558.7508968735642,0,wood,17.79320544802147,0,1,1,1
4329,Russia,1585.3938077106507,0,tiles,27.89343421615651,0,0,1,0
4330,China,5727.468214827519,0,electrical,20.86256308235143,0,0,0,0
4331,Russia,1715.1331252278073,1,tiles,45.052586904839124,1,0,1,0
4332,France,712.7933786572075,0,electrical,10.620785447608842,0,1,1,1
4333,China,5698.293705496943,0,wood,2.838232917682243,0,0,1,1
4334,France,179.86194676153042,0,wood,2.6581461973810883,0,0,1,1
4335,China,5214.5141165824625,1,tiles,32.855244057455174,1,0,0,1
4336,France,632.7606025642748,0,tiles,23.423720481224663,0,0,0,0
4337,France,451.4114555404259,1,electrical,23.14855178192277,0,0,1,1
4338,Russia,1302.7068457225841,1,electrical,36.13136980996146,0,0,0,0
4339,China,5527.314526302195,0,electrical,32.62645820013165,0,1,0,0
4340,Russia,3329.612533252432,1,wood,22.075221303783923,1,0,1,1
4341,France,451.4114555404259,0,electrical,5.97865087334867,0,1,1,0
4342,China,5806.745348727089,1,electrical,48.38421232911621,1,0,0,1
4343,China,5039.643002522832,0,tiles,32.50809392382695,0,1,0,0
4344,China,5727.468214827519,0,electrical,11.471436993139463,0,1,0,1
4345,China,5676.636569141746,0,wood,34.3085999843921,0,0,0,0
4346,China,5613.055991493615,1,tiles,28.90520468551499,0,0,0,0
4347,Russia,1655.8258809842837,1,tiles,27.488306130479856,0,0,1,1
4348,France,632.7606025642748,0,electrical,17.588756512979085,0,0,0,0
4349,Russia,1558.7508968735642,1,electrical,29.626079095205014,1,0,1,1
4350,France,208.08720160782917,0,electrical,46.25916162043268,0,1,0,0
4351,China,5527.314526302195,1,wood,41.38604591030565,1,0,0,0
4352,China,5613.055991493615,0,wood,6.4716024759303385,0,0,1,0
4353,China,5806.745348727089,1,tiles,29.517439461544615,1,0,1,1
4354,China,5039.643002522832,1,tiles,29.136634850887752,1,0,0,1
4355,France,632.7606025642748,0,electrical,22.767269089797338,0,0,1,0
4356,France,208.08720160782917,0,tiles,25.1047375688911,0,0,1,0
4357,China,5806.745348727089,0,wood,25.23447918993965,0,0,0,0
4358,France,577.6060779866149,1,wood,30.527317766811283,0,0,1,0
4359,France,451.4114555404259,1,tiles,6.011184469240595,1,0,1,1
4360,France,179.86194676153042,0,wood,5.956083111061961,0,0,1,0
4361,France,406.41363707746166,1,wood,12.646626325025581,0,0,1,1
4362,China,5806.745348727089,1,electrical,35.3622544877129,1,0,0,0
4363,Russia,1302.7068457225841,1,wood,13.264860226828011,0,0,1,1
4364,China,5527.314526302195,1,electrical,8.2401979458486,0,0,0,0
4365,France,179.86194676153042,0,wood,25.784779231331854,0,1,1,1
4366,France,179.86194676153042,0,electrical,3.2896508991186573,0,0,0,0
4367,France,632.7606025642748,1,wood,28.050256678782286,0,0,0,0
4368,France,451.4114555404259,0,wood,27.146461431180416,0,0,1,1
4369,Russia,1459.0058930431073,0,wood,42.07915075436527,0,0,1,1
4370,Russia,1395.7009506850163,0,tiles,29.968170988169682,0,1,1,1
4371,China,5513.899770103283,1,wood,4.550607287804862,1,0,0,1
4372,Russia,1302.7068457225841,0,electrical,24.810007795223846,0,1,1,1
4373,China,5806.745348727089,0,wood,47.43679975595558,0,0,0,0
4374,France,406.41363707746166,1,electrical,47.790426473530836,0,0,0,0
4375,China,5072.243582945506,1,wood,1.6889864828140304,1,0,0,1
4376,France,515.3718091999796,0,electrical,37.625967954971244,0,0,0,0
4377,China,5513.899770103283,1,tiles,47.35486926107603,0,0,0,0
4378,France,632.7606025642748,1,wood,43.854391346089834,1,0,1,1
4379,Russia,1309.6841195432958,1,electrical,20.658812645291878,0,0,1,0
4380,China,5149.852621445619,1,tiles,4.218956854684306,0,0,0,0
4381,China,5613.055991493615,0,electrical,48.17904140208424,0,1,1,1
4382,China,5806.745348727089,1,tiles,35.9015625686751,0,0,0,0
4383,China,5727.468214827519,0,wood,5.234335482954936,0,1,0,1
4384,China,5214.5141165824625,1,tiles,30.527118724036587,1,0,1,0
4385,China,5039.643002522832,1,wood,15.795072101441946,1,0,0,0
4386,Russia,1585.3938077106507,0,tiles,2.2160037029901543,0,1,1,0
4387,China,5513.899770103283,1,wood,7.240084391301376,1,0,0,0
4388,Russia,3393.347674966075,0,tiles,20.77222246205466,0,0,1,0
4389,China,5727.468214827519,1,electrical,33.83118111341693,0,0,1,0
4390,China,5871.276335819262,1,tiles,5.686363950588168,1,0,0,0
4391,China,5527.314526302195,1,tiles,32.11638912710366,0,0,0,0
4392,France,515.3718091999796,0,wood,38.8561560225627,0,0,1,1
4393,France,632.7606025642748,1,electrical,46.86889515757713,1,0,1,0
4394,Russia,3244.9694671188086,1,wood,4.399680406555516,0,0,1,0
4395,Russia,3230.2701541363235,1,electrical,12.843818708695837,0,0,1,1
4396,Russia,1395.7009506850163,1,wood,48.7146635836777,0,0,1,1
4397,China,5527.314526302195,1,wood,49.19017315620541,0,0,0,0
4398,Russia,1585.3938077106507,1,tiles,18.512091903105098,1,0,1,1
4399,France,406.41363707746166,0,tiles,3.536939076002457,0,1,0,1
4400,France,139.4848867958015,1,tiles,11.46257894271993,0,0,0,0
4401,Russia,3244.9694671188086,0,electrical,3.3391018072011724,0,1,1,1
4402,China,5149.852621445619,1,electrical,18.819545612785284,0,0,0,0
4403,France,139.4848867958015,1,electrical,37.14367432756247,1,0,0,1
4404,France,179.86194676153042,0,wood,33.32235444180575,0,0,1,1
4405,France,712.7933786572075,0,tiles,7.420604616541246,0,1,1,1
4406,Russia,1395.7009506850163,1,tiles,44.284675409693435,0,0,1,0
4407,China,5149.852621445619,0,tiles,9.942530439918228,0,1,0,0
4408,China,5871.276335819262,1,wood,16.779994271356387,1,0,0,0
4409,France,515.3718091999796,1,tiles,19.85434659585836,0,0,1,1
4410,France,451.4114555404259,0,tiles,45.875064838141824,0,0,0,0
4411,China,5214.5141165824625,1,electrical,36.06238272102477,1,0,0,1
4412,Russia,1558.7508968735642,1,wood,9.10713277762552,0,0,1,1
4413,Russia,1395.7009506850163,1,wood,40.50046587552322,0,0,1,0
4414,Russia,1395.7009506850163,1,wood,1.126532921584187,1,0,1,1
4415,Russia,3244.9694671188086,1,tiles,31.7700652832368,1,0,0,1
4416,China,5698.293705496943,0,tiles,46.16137185648264,0,0,1,0
4417,France,406.41363707746166,0,wood,36.946899206711706,0,1,1,0
4418,Russia,1715.1331252278073,1,tiles,16.212832971795663,1,0,0,0
4419,China,5513.899770103283,0,tiles,10.445346057222194,0,1,1,0
4420,China,5513.899770103283,1,tiles,42.15585071761749,1,0,0,0
4421,Russia,3244.9694671188086,1,electrical,2.726354509725473,0,0,1,0
4422,China,5698.293705496943,1,tiles,32.97160156112518,0,0,0,0
4423,France,577.6060779866149,1,electrical,25.544613585053714,0,0,1,1
4424,France,406.41363707746166,1,wood,37.34115543193522,1,0,0,1
4425,China,5149.852621445619,1,wood,8.589920481051763,1,0,0,0
4426,France,139.4848867958015,0,tiles,11.221134794218386,0,1,1,0
4427,Russia,3393.347674966075,0,tiles,7.309132825338018,0,1,1,1
4428,Russia,3393.347674966075,0,electrical,45.16404573947497,0,0,1,1
4429,France,139.4848867958015,1,tiles,42.9496400292932,0,0,0,0
4430,Russia,3230.2701541363235,1,electrical,36.74581092690191,1,0,1,0
4431,France,179.86194676153042,1,tiles,28.61223069410901,0,0,0,0
4432,Russia,1585.3938077106507,0,wood,13.403854964718333,0,0,1,1
4433,France,515.3718091999796,1,electrical,49.341281670667264,1,0,1,0
4434,China,5513.899770103283,0,electrical,37.87491550815035,0,0,1,0
4435,Russia,3329.612533252432,0,wood,21.87055157740331,0,0,0,0
4436,China,5149.852621445619,1,wood,38.07152014738592,1,0,1,0
4437,China,5527.314526302195,0,wood,40.73565838392569,0,1,1,0
4438,France,632.7606025642748,1,wood,11.254018581855195,0,0,1,0
4439,Russia,1309.6841195432958,0,electrical,15.2045414461566,0,0,1,0
4440,China,5513.899770103283,0,electrical,18.665170653523393,0,0,0,0
4441,China,5513.899770103283,1,electrical,38.127188523975775,1,0,1,1
4442,China,5072.243582945506,0,electrical,27.6465561467995,0,0,0,0
4443,Russia,1309.6841195432958,1,wood,42.50919342410431,0,0,1,1
4444,France,451.4114555404259,1,wood,36.618304499542376,0,0,1,0
4445,Russia,3244.9694671188086,0,electrical,46.196120316567054,0,0,1,1
4446,Russia,1558.7508968735642,0,electrical,34.63057442884951,0,1,1,0
4447,China,5072.243582945506,1,electrical,46.80114740776641,1,0,1,1
4448,Russia,1309.6841195432958,0,wood,37.82446008991294,0,1,1,1
4449,France,319.6989376015992,0,wood,25.132592287307865,0,1,1,1
4450,France,632.7606025642748,1,tiles,20.917289585458825,0,0,1,0
4451,France,179.86194676153042,1,wood,29.980149297438548,0,0,0,0
4452,France,577.6060779866149,1,tiles,12.084127153352602,1,0,1,1
4453,Russia,1715.1331252278073,0,tiles,29.576771178348995,0,1,1,1
4454,China,5871.276335819262,0,electrical,28.614306028920716,0,1,0,0
4455,China,5214.5141165824625,1,tiles,26.88231711343551,1,0,0,0
4456,Russia,1395.7009506850163,1,electrical,43.720869845388876,1,0,0,0
4457,France,348.1008185907204,1,tiles,37.506120313226994,0,0,1,1
4458,France,179.86194676153042,0,wood,13.796351794344146,0,1,1,1
4459,Russia,1302.7068457225841,0,tiles,44.23212027845542,0,1,0,1
4460,Russia,1715.1331252278073,1,tiles,18.434924706387097,0,0,0,0
4461,China,5806.745348727089,1,tiles,9.943079989127021,1,0,0,0
4462,France,451.4114555404259,0,wood,4.092119887031911,0,0,1,0
4463,China,5806.745348727089,0,tiles,49.666485442266335,0,0,0,0
4464,China,5806.745348727089,1,wood,46.107400826865444,1,0,1,1
4465,China,5676.636569141746,0,tiles,29.977734162335647,0,1,0,1
4466,Russia,3393.347674966075,0,tiles,26.569683364781554,0,1,1,1
4467,Russia,3329.612533252432,0,electrical,30.20904662189052,0,0,1,0
4468,Russia,3329.612533252432,1,tiles,29.650846778993962,0,0,1,0
4469,France,577.6060779866149,1,electrical,29.05719399565646,1,0,0,0
4470,China,5039.643002522832,1,wood,7.374385016547947,1,0,1,0
4471,France,348.1008185907204,0,electrical,28.386432935457105,0,0,1,0
4472,China,5072.243582945506,0,electrical,11.668296898025117,0,0,1,0
4473,Russia,1558.7508968735642,1,wood,45.98414439829085,1,0,0,1
4474,Russia,1309.6841195432958,0,tiles,44.98680513611191,0,1,1,0
4475,Russia,1459.0058930431073,1,electrical,13.398084725091476,0,0,1,0
4476,Russia,1459.0058930431073,1,tiles,29.31134511400911,1,0,1,1
4477,Russia,3329.612533252432,1,electrical,29.067099101754962,1,0,1,1
4478,Russia,1302.7068457225841,1,wood,7.923377624020508,1,0,1,1
4479,Russia,3230.2701541363235,0,wood,35.468203375571804,0,0,1,1
4480,China,5806.745348727089,0,wood,1.7406110983982273,0,0,0,0
4481,France,406.41363707746166,1,tiles,22.605529501185707,1,0,1,0
4482,France,179.86194676153042,1,tiles,31.560297909064943,0,0,0,0
4483,Russia,1585.3938077106507,1,tiles,2.47090079234633,1,0,1,1
4484,China,5527.314526302195,1,wood,40.13841343001322,0,0,0,0
4485,China,5871.276335819262,0,tiles,1.503903303954094,0,0,0,0
4486,China,5039.643002522832,0,wood,16.34000707834676,0,0,0,0
4487,Russia,1655.8258809842837,0,electrical,5.907847315363631,0,0,0,0
4488,China,5613.055991493615,1,wood,22.33151150382824,0,0,1,1
4489,China,5072.243582945506,1,wood,3.717777603449023,1,0,0,1
4490,Russia,1585.3938077106507,1,wood,1.2095902288725582,1,0,1,0
4491,Russia,3393.347674966075,1,electrical,38.51921641877505,0,0,1,1
4492,China,5039.643002522832,1,tiles,35.16993765796242,0,0,0,0
4493,China,5613.055991493615,0,wood,38.08716622303145,0,1,0,0
4494,France,348.1008185907204,0,tiles,6.516873877710277,0,0,0,0
4495,France,577.6060779866149,1,wood,11.51506845868241,1,0,1,1
4496,China,5149.852621445619,0,wood,5.336300023155402,0,0,1,0
4497,France,208.08720160782917,1,electrical,27.972673059055953,0,0,1,0
4498,Russia,1558.7508968735642,0,tiles,9.55158142426929,0,1,0,1
4499,France,139.4848867958015,1,electrical,15.621305810894324,1,0,0,1
4500,Russia,1585.3938077106507,1,wood,6.46978992000181,0,0,1,1
4501,Russia,1655.8258809842837,1,tiles,36.47292119022046,0,0,1,0
4502,France,515.3718091999796,0,tiles,21.17091049980368,0,1,1,0
4503,China,5698.293705496943,0,electrical,9.061464750149513,0,0,1,1
4504,France,545.7688525453749,1,electrical,12.114176076441067,0,0,1,0
4505,France,406.41363707746166,0,electrical,17.938397545614755,0,1,1,0
4506,Russia,1715.1331252278073,0,electrical,18.087818936737726,0,0,1,1
4507,France,632.7606025642748,1,tiles,36.32265022830679,0,0,0,0
4508,China,5039.643002522832,0,wood,40.190035440436844,0,0,0,0
4509,France,319.6989376015992,0,wood,1.6673556690335363,0,1,0,0
4510,Russia,1395.7009506850163,0,tiles,36.05992742043744,0,1,0,1
4511,Russia,3393.347674966075,0,wood,14.60188206301032,0,1,0,1
4512,China,5072.243582945506,0,tiles,13.289343157362698,0,0,0,0
4513,France,179.86194676153042,0,wood,29.406988226573265,0,1,0,0
4514,Russia,1655.8258809842837,1,electrical,22.102123459928134,0,0,1,0
4515,China,5039.643002522832,0,wood,4.7172921521136635,0,1,1,0
4516,France,208.08720160782917,1,electrical,8.938998051816434,0,0,0,0
4517,China,5727.468214827519,0,wood,29.1584341537732,0,1,0,0
4518,France,577.6060779866149,0,tiles,7.6687169006925995,0,0,1,1
4519,Russia,1715.1331252278073,0,tiles,29.005276711629083,0,1,1,0
4520,France,577.6060779866149,1,wood,42.52773575217252,0,0,1,1
4521,France,577.6060779866149,0,tiles,45.216048500988684,0,0,1,1
4522,China,5871.276335819262,1,tiles,46.78467688730044,0,0,1,1
4523,Russia,1302.7068457225841,0,wood,44.55566399636511,0,1,1,1
4524,France,451.4114555404259,1,electrical,37.59421237348046,0,0,1,1
4525,France,545.7688525453749,1,tiles,9.772756425051254,1,0,1,0
4526,China,5676.636569141746,1,wood,5.774930592088032,0,0,0,0
4527,France,348.1008185907204,1,wood,1.9503879239805182,0,0,1,0
4528,France,545.7688525453749,0,electrical,43.630858511840316,0,1,1,1
4529,China,5871.276335819262,0,tiles,7.093194957505246,0,0,0,0
4530,France,179.86194676153042,1,tiles,14.410993677741454,0,0,1,0
4531,Russia,3244.9694671188086,0,electrical,47.47525158136693,0,0,0,0
4532,France,406.41363707746166,0,wood,21.129598103583007,0,0,1,0
4533,Russia,1558.7508968735642,1,tiles,5.948180141122106,0,0,1,1
4534,Russia,1459.0058930431073,1,tiles,21.491887314025284,1,0,1,1
4535,France,179.86194676153042,1,electrical,4.257389897486058,0,0,1,1
4536,France,139.4848867958015,0,tiles,43.13125979225521,0,1,0,0
4537,China,5806.745348727089,1,electrical,34.80012111208636,1,0,0,0
4538,Russia,3329.612533252432,0,wood,29.563594776124297,0,1,1,1
4539,France,632.7606025642748,1,electrical,30.16967807655887,1,0,0,1
4540,France,179.86194676153042,1,wood,33.91112998554719,1,0,1,1
